heure;habitat_collectif;restauration;commerces;bureaux
1483;267.30432;16.5836779411765;2.14798114285714;0
1484;133.65216;16.5836779411765;1.07399057142857;0
1485;0;44.2231411764706;0;0
1486;0;38.6952485294118;0;0
1487;0;22.1115705882353;0;0
1488;0;0;0;0
1489;0;0;0;0
1490;0;0;0;0
1491;0;0;0;0
1492;0;0;0;0
1493;0;0;0;0
1494;133.65216;0;0;1.82578397142857
1495;467.78256;0;0;1.82578397142857
1496;133.65216;0;0.536995285714286;5.47735191428571
1497;0;5.52789264705882;1.07399057142857;9.12891985714286
1498;0;5.52789264705882;1.07399057142857;7.30313588571428
1499;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1500;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1501;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1502;0;27.6394632352941;1.61098585714286;7.30313588571428
1503;0;5.52789264705882;1.07399057142857;5.47735191428571
1504;0;5.52789264705882;1.07399057142857;3.65156794285714
1505;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1506;467.78256;5.52789264705882;2.68497642857143;0
1507;267.30432;16.5836779411765;2.14798114285714;0
1508;133.65216;16.5836779411765;1.07399057142857;0
1509;0;44.2231411764706;0;0
1510;0;38.6952485294118;0;0
1511;0;22.1115705882353;0;0
1512;0;0;0;0
1513;0;0;0;0
1514;0;0;0;0
1515;0;0;0;0
1516;0;0;0;0
1517;0;0;0;0
1518;133.65216;0;0;1.82578397142857
1519;467.78256;0;0;1.82578397142857
1520;133.65216;0;0.536995285714286;5.47735191428571
1521;0;5.52789264705882;1.07399057142857;9.12891985714286
1522;0;5.52789264705882;1.07399057142857;7.30313588571428
1523;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1524;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1525;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1526;0;27.6394632352941;1.61098585714286;7.30313588571428
1527;0;5.52789264705882;1.07399057142857;5.47735191428571
1528;0;5.52789264705882;1.07399057142857;3.65156794285714
1529;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1530;467.78256;5.52789264705882;2.68497642857143;0
1531;267.30432;16.5836779411765;2.14798114285714;0
1532;133.65216;16.5836779411765;1.07399057142857;0
1533;0;44.2231411764706;0;0
1534;0;38.6952485294118;0;0
1535;0;22.1115705882353;0;0
1536;0;0;0;0
1537;0;0;0;0
1538;0;0;0;0
1539;0;0;0;0
1540;0;0;0;0
1541;0;0;0;0
1542;133.65216;0;0;1.82578397142857
1543;467.78256;0;0;1.82578397142857
1544;133.65216;0;0.536995285714286;5.47735191428571
1545;0;5.52789264705882;1.07399057142857;9.12891985714286
1546;0;5.52789264705882;1.07399057142857;7.30313588571428
1547;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1548;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1549;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1550;0;27.6394632352941;1.61098585714286;7.30313588571428
1551;0;5.52789264705882;1.07399057142857;5.47735191428571
1552;0;5.52789264705882;1.07399057142857;3.65156794285714
1553;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1554;467.78256;5.52789264705882;2.68497642857143;0
1555;267.30432;16.5836779411765;2.14798114285714;0
1556;133.65216;16.5836779411765;1.07399057142857;0
1557;0;44.2231411764706;0;0
1558;0;38.6952485294118;0;0
1559;0;22.1115705882353;0;0
1560;0;0;0;0
1561;0;0;0;0
1562;0;0;0;0
1563;0;0;0;0
1564;0;0;0;0
1565;0;0;0;0
1566;133.65216;0;0;1.82578397142857
1567;467.78256;0;0;1.82578397142857
1568;133.65216;0;0.536995285714286;5.47735191428571
1569;0;5.52789264705882;1.07399057142857;9.12891985714286
1570;0;5.52789264705882;1.07399057142857;7.30313588571428
1571;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1572;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1573;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1574;0;27.6394632352941;1.61098585714286;7.30313588571428
1575;0;5.52789264705882;1.07399057142857;5.47735191428571
1576;0;5.52789264705882;1.07399057142857;3.65156794285714
1577;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1578;467.78256;5.52789264705882;2.68497642857143;0
1579;267.30432;16.5836779411765;2.14798114285714;0
1580;133.65216;16.5836779411765;1.07399057142857;0
1581;0;44.2231411764706;0;0
1582;0;38.6952485294118;0;0
1583;0;22.1115705882353;0;0
1584;0;0;0;0
1585;0;0;0;0
1586;0;0;0;0
1587;0;0;0;0
1588;0;0;0;0
1589;0;0;0;0
1590;133.65216;0;0;1.82578397142857
1591;467.78256;0;0;1.82578397142857
1592;133.65216;0;0.536995285714286;5.47735191428571
1593;0;5.52789264705882;1.07399057142857;9.12891985714286
1594;0;5.52789264705882;1.07399057142857;7.30313588571428
1595;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1596;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1597;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1598;0;27.6394632352941;1.61098585714286;7.30313588571428
1599;0;5.52789264705882;1.07399057142857;5.47735191428571
1600;0;5.52789264705882;1.07399057142857;3.65156794285714
1601;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1602;467.78256;5.52789264705882;2.68497642857143;0
1603;267.30432;16.5836779411765;2.14798114285714;0
1604;133.65216;16.5836779411765;1.07399057142857;0
1605;0;44.2231411764706;0;0
1606;0;38.6952485294118;0;0
1607;0;22.1115705882353;0;0
1608;0;0;0;0
1609;0;0;0;0
1610;0;0;0;0
1611;0;0;0;0
1612;0;0;0;0
1613;0;0;0;0
1614;133.65216;0;0;1.82578397142857
1615;467.78256;0;0;1.82578397142857
1616;133.65216;0;0.536995285714286;5.47735191428571
1617;0;5.52789264705882;1.07399057142857;9.12891985714286
1618;0;5.52789264705882;1.07399057142857;7.30313588571428
1619;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1620;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1621;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1622;0;27.6394632352941;1.61098585714286;7.30313588571428
1623;0;5.52789264705882;1.07399057142857;5.47735191428571
1624;0;5.52789264705882;1.07399057142857;3.65156794285714
1625;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1626;467.78256;5.52789264705882;2.68497642857143;0
1627;267.30432;16.5836779411765;2.14798114285714;0
1628;133.65216;16.5836779411765;1.07399057142857;0
1629;0;44.2231411764706;0;0
1630;0;38.6952485294118;0;0
1631;0;22.1115705882353;0;0
1632;0;0;0;0
1633;0;0;0;0
1634;0;0;0;0
1635;0;0;0;0
1636;0;0;0;0
1637;0;0;0;0
1638;133.65216;0;0;1.82578397142857
1639;467.78256;0;0;1.82578397142857
1640;133.65216;0;0.536995285714286;5.47735191428571
1641;0;5.52789264705882;1.07399057142857;9.12891985714286
1642;0;5.52789264705882;1.07399057142857;7.30313588571428
1643;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1644;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1645;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1646;0;27.6394632352941;1.61098585714286;7.30313588571428
1647;0;5.52789264705882;1.07399057142857;5.47735191428571
1648;0;5.52789264705882;1.07399057142857;3.65156794285714
1649;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1650;467.78256;5.52789264705882;2.68497642857143;0
1651;267.30432;16.5836779411765;2.14798114285714;0
1652;133.65216;16.5836779411765;1.07399057142857;0
1653;0;44.2231411764706;0;0
1654;0;38.6952485294118;0;0
1655;0;22.1115705882353;0;0
1656;0;0;0;0
1657;0;0;0;0
1658;0;0;0;0
1659;0;0;0;0
1660;0;0;0;0
1661;0;0;0;0
1662;133.65216;0;0;1.82578397142857
1663;467.78256;0;0;1.82578397142857
1664;133.65216;0;0.536995285714286;5.47735191428571
1665;0;5.52789264705882;1.07399057142857;9.12891985714286
1666;0;5.52789264705882;1.07399057142857;7.30313588571428
1667;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1668;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1669;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1670;0;27.6394632352941;1.61098585714286;7.30313588571428
1671;0;5.52789264705882;1.07399057142857;5.47735191428571
1672;0;5.52789264705882;1.07399057142857;3.65156794285714
1673;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1674;467.78256;5.52789264705882;2.68497642857143;0
1675;267.30432;16.5836779411765;2.14798114285714;0
1676;133.65216;16.5836779411765;1.07399057142857;0
1677;0;44.2231411764706;0;0
1678;0;38.6952485294118;0;0
1679;0;22.1115705882353;0;0
1680;0;0;0;0
1681;0;0;0;0
1682;0;0;0;0
1683;0;0;0;0
1684;0;0;0;0
1685;0;0;0;0
1686;133.65216;0;0;1.82578397142857
1687;467.78256;0;0;1.82578397142857
1688;133.65216;0;0.536995285714286;5.47735191428571
1689;0;5.52789264705882;1.07399057142857;9.12891985714286
1690;0;5.52789264705882;1.07399057142857;7.30313588571428
1691;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1692;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1693;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1694;0;27.6394632352941;1.61098585714286;7.30313588571428
1695;0;5.52789264705882;1.07399057142857;5.47735191428571
1696;0;5.52789264705882;1.07399057142857;3.65156794285714
1697;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1698;467.78256;5.52789264705882;2.68497642857143;0
1699;267.30432;16.5836779411765;2.14798114285714;0
1700;133.65216;16.5836779411765;1.07399057142857;0
1701;0;44.2231411764706;0;0
1702;0;38.6952485294118;0;0
1703;0;22.1115705882353;0;0
1704;0;0;0;0
1705;0;0;0;0
1706;0;0;0;0
1707;0;0;0;0
1708;0;0;0;0
1709;0;0;0;0
1710;133.65216;0;0;1.82578397142857
1711;467.78256;0;0;1.82578397142857
1712;133.65216;0;0.536995285714286;5.47735191428571
1713;0;5.52789264705882;1.07399057142857;9.12891985714286
1714;0;5.52789264705882;1.07399057142857;7.30313588571428
1715;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1716;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1717;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1718;0;27.6394632352941;1.61098585714286;7.30313588571428
1719;0;5.52789264705882;1.07399057142857;5.47735191428571
1720;0;5.52789264705882;1.07399057142857;3.65156794285714
1721;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1722;467.78256;5.52789264705882;2.68497642857143;0
1723;267.30432;16.5836779411765;2.14798114285714;0
1724;133.65216;16.5836779411765;1.07399057142857;0
1725;0;44.2231411764706;0;0
1726;0;38.6952485294118;0;0
1727;0;22.1115705882353;0;0
1728;0;0;0;0
1729;0;0;0;0
1730;0;0;0;0
1731;0;0;0;0
1732;0;0;0;0
1733;0;0;0;0
1734;133.65216;0;0;1.82578397142857
1735;467.78256;0;0;1.82578397142857
1736;133.65216;0;0.536995285714286;5.47735191428571
1737;0;5.52789264705882;1.07399057142857;9.12891985714286
1738;0;5.52789264705882;1.07399057142857;7.30313588571428
1739;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1740;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1741;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1742;0;27.6394632352941;1.61098585714286;7.30313588571428
1743;0;5.52789264705882;1.07399057142857;5.47735191428571
1744;0;5.52789264705882;1.07399057142857;3.65156794285714
1745;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1746;467.78256;5.52789264705882;2.68497642857143;0
1747;267.30432;16.5836779411765;2.14798114285714;0
1748;133.65216;16.5836779411765;1.07399057142857;0
1749;0;44.2231411764706;0;0
1750;0;38.6952485294118;0;0
1751;0;22.1115705882353;0;0
1752;0;0;0;0
1753;0;0;0;0
1754;0;0;0;0
1755;0;0;0;0
1756;0;0;0;0
1757;0;0;0;0
1758;133.65216;0;0;1.82578397142857
1759;467.78256;0;0;1.82578397142857
1760;133.65216;0;0.536995285714286;5.47735191428571
1761;0;5.52789264705882;1.07399057142857;9.12891985714286
1762;0;5.52789264705882;1.07399057142857;7.30313588571428
1763;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1764;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1765;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1766;0;27.6394632352941;1.61098585714286;7.30313588571428
1767;0;5.52789264705882;1.07399057142857;5.47735191428571
1768;0;5.52789264705882;1.07399057142857;3.65156794285714
1769;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1770;467.78256;5.52789264705882;2.68497642857143;0
1771;267.30432;16.5836779411765;2.14798114285714;0
1772;133.65216;16.5836779411765;1.07399057142857;0
1773;0;44.2231411764706;0;0
1774;0;38.6952485294118;0;0
1775;0;22.1115705882353;0;0
1776;0;0;0;0
1777;0;0;0;0
1778;0;0;0;0
1779;0;0;0;0
1780;0;0;0;0
1781;0;0;0;0
1782;133.65216;0;0;1.82578397142857
1783;467.78256;0;0;1.82578397142857
1784;133.65216;0;0.536995285714286;5.47735191428571
1785;0;5.52789264705882;1.07399057142857;9.12891985714286
1786;0;5.52789264705882;1.07399057142857;7.30313588571428
1787;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1788;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1789;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1790;0;27.6394632352941;1.61098585714286;7.30313588571428
1791;0;5.52789264705882;1.07399057142857;5.47735191428571
1792;0;5.52789264705882;1.07399057142857;3.65156794285714
1793;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1794;467.78256;5.52789264705882;2.68497642857143;0
1795;267.30432;16.5836779411765;2.14798114285714;0
1796;133.65216;16.5836779411765;1.07399057142857;0
1797;0;44.2231411764706;0;0
1798;0;38.6952485294118;0;0
1799;0;22.1115705882353;0;0
1800;0;0;0;0
1801;0;0;0;0
1802;0;0;0;0
1803;0;0;0;0
1804;0;0;0;0
1805;0;0;0;0
1806;133.65216;0;0;1.82578397142857
1807;467.78256;0;0;1.82578397142857
1808;133.65216;0;0.536995285714286;5.47735191428571
1809;0;5.52789264705882;1.07399057142857;9.12891985714286
1810;0;5.52789264705882;1.07399057142857;7.30313588571428
1811;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1812;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1813;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1814;0;27.6394632352941;1.61098585714286;7.30313588571428
1815;0;5.52789264705882;1.07399057142857;5.47735191428571
1816;0;5.52789264705882;1.07399057142857;3.65156794285714
1817;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1818;467.78256;5.52789264705882;2.68497642857143;0
1819;267.30432;16.5836779411765;2.14798114285714;0
1820;133.65216;16.5836779411765;1.07399057142857;0
1821;0;44.2231411764706;0;0
1822;0;38.6952485294118;0;0
1823;0;22.1115705882353;0;0
1824;0;0;0;0
1825;0;0;0;0
1826;0;0;0;0
1827;0;0;0;0
1828;0;0;0;0
1829;0;0;0;0
1830;133.65216;0;0;1.82578397142857
1831;467.78256;0;0;1.82578397142857
1832;133.65216;0;0.536995285714286;5.47735191428571
1833;0;5.52789264705882;1.07399057142857;9.12891985714286
1834;0;5.52789264705882;1.07399057142857;7.30313588571428
1835;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1836;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1837;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1838;0;27.6394632352941;1.61098585714286;7.30313588571428
1839;0;5.52789264705882;1.07399057142857;5.47735191428571
1840;0;5.52789264705882;1.07399057142857;3.65156794285714
1841;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1842;467.78256;5.52789264705882;2.68497642857143;0
1843;267.30432;16.5836779411765;2.14798114285714;0
1844;133.65216;16.5836779411765;1.07399057142857;0
1845;0;44.2231411764706;0;0
1846;0;38.6952485294118;0;0
1847;0;22.1115705882353;0;0
1848;0;0;0;0
1849;0;0;0;0
1850;0;0;0;0
1851;0;0;0;0
1852;0;0;0;0
1853;0;0;0;0
1854;133.65216;0;0;1.82578397142857
1855;467.78256;0;0;1.82578397142857
1856;133.65216;0;0.536995285714286;5.47735191428571
1857;0;5.52789264705882;1.07399057142857;9.12891985714286
1858;0;5.52789264705882;1.07399057142857;7.30313588571428
1859;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1860;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1861;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1862;0;27.6394632352941;1.61098585714286;7.30313588571428
1863;0;5.52789264705882;1.07399057142857;5.47735191428571
1864;0;5.52789264705882;1.07399057142857;3.65156794285714
1865;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1866;467.78256;5.52789264705882;2.68497642857143;0
1867;267.30432;16.5836779411765;2.14798114285714;0
1868;133.65216;16.5836779411765;1.07399057142857;0
1869;0;44.2231411764706;0;0
1870;0;38.6952485294118;0;0
1871;0;22.1115705882353;0;0
1872;0;0;0;0
1873;0;0;0;0
1874;0;0;0;0
1875;0;0;0;0
1876;0;0;0;0
1877;0;0;0;0
1878;133.65216;0;0;1.82578397142857
1879;467.78256;0;0;1.82578397142857
1880;133.65216;0;0.536995285714286;5.47735191428571
1881;0;5.52789264705882;1.07399057142857;9.12891985714286
1882;0;5.52789264705882;1.07399057142857;7.30313588571428
1883;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1884;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1885;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1886;0;27.6394632352941;1.61098585714286;7.30313588571428
1887;0;5.52789264705882;1.07399057142857;5.47735191428571
1888;0;5.52789264705882;1.07399057142857;3.65156794285714
1889;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1890;467.78256;5.52789264705882;2.68497642857143;0
1891;267.30432;16.5836779411765;2.14798114285714;0
1892;133.65216;16.5836779411765;1.07399057142857;0
1893;0;44.2231411764706;0;0
1894;0;38.6952485294118;0;0
1895;0;22.1115705882353;0;0
1896;0;0;0;0
1897;0;0;0;0
1898;0;0;0;0
1899;0;0;0;0
1900;0;0;0;0
1901;0;0;0;0
1902;133.65216;0;0;1.82578397142857
1903;467.78256;0;0;1.82578397142857
1904;133.65216;0;0.536995285714286;5.47735191428571
1905;0;5.52789264705882;1.07399057142857;9.12891985714286
1906;0;5.52789264705882;1.07399057142857;7.30313588571428
1907;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1908;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1909;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1910;0;27.6394632352941;1.61098585714286;7.30313588571428
1911;0;5.52789264705882;1.07399057142857;5.47735191428571
1912;0;5.52789264705882;1.07399057142857;3.65156794285714
1913;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1914;467.78256;5.52789264705882;2.68497642857143;0
1915;267.30432;16.5836779411765;2.14798114285714;0
1916;133.65216;16.5836779411765;1.07399057142857;0
1917;0;44.2231411764706;0;0
1918;0;38.6952485294118;0;0
1919;0;22.1115705882353;0;0
1920;0;0;0;0
1921;0;0;0;0
1922;0;0;0;0
1923;0;0;0;0
1924;0;0;0;0
1925;0;0;0;0
1926;133.65216;0;0;1.82578397142857
1927;467.78256;0;0;1.82578397142857
1928;133.65216;0;0.536995285714286;5.47735191428571
1929;0;5.52789264705882;1.07399057142857;9.12891985714286
1930;0;5.52789264705882;1.07399057142857;7.30313588571428
1931;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
1932;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
1933;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
1934;0;27.6394632352941;1.61098585714286;7.30313588571428
1935;0;5.52789264705882;1.07399057142857;5.47735191428571
1936;0;5.52789264705882;1.07399057142857;3.65156794285714
1937;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
1938;467.78256;5.52789264705882;2.68497642857143;0
1939;267.30432;16.5836779411765;2.14798114285714;0
1940;133.65216;16.5836779411765;1.07399057142857;0
1941;0;44.2231411764706;0;0
1942;0;38.6952485294118;0;0
