heure,prodPV,prodHydro,prodSolTh,consChal,consECS,consFroid,consElec
30,0.0,60.33444,0.0,91.827,135.47794397142857,-0.0,47.669872
31,0.0,60.33444,0.0,97.3215,469.60834397142855,-0.0,163.7710804
32,2.844,60.33444,0.0,87.2055,139.6665072,-0.0,84.32736978
33,148.836,60.33444,47.4,64.314,15.73080307563025,-0.0,74.8521068
34,240.792,60.33444,71.10000000000001,41.4225,13.90501910420167,-0.0,78.27106451
35,346.968,60.33444,71.10000000000001,27.2295,149.43350380840332,-0.0,83.26567339
36,418.068,60.33444,71.10000000000001,0.7695,298.38055306386553,-0.0,77.93226975
37,383.94000000000005,60.33444,948.0000000000002,2.3085,183.13785497647058,-0.0,206.4590438
38,383.94000000000005,60.33444,948.0000000000002,2.4795,36.55358497815124,-0.0,96.53418264
39,182.016,60.33444,47.4,2.8215,12.0792351327731,-0.0,82.00125797
40,18.96,60.33444,0.0,17.6805,10.25345116134453,-0.0,77.00664909
41,0.0,60.33444,0.0,34.0875,209.97989776134452,-0.0,72.79986579
42,0.0,60.33444,0.0,35.2035,475.9954290756302,-0.0,83.5395442
43,0.0,60.33444,0.0,36.234,286.03597908403367,-0.0,196.4382996
44,0.0,60.33444,0.0,47.34,151.30982851260507,-0.0,228.0031602
45,0.0,60.33444,0.0,63.018,44.2231411764706,-0.0,49.77723103
46,0.0,60.33444,0.0,70.7895,38.6952485294118,-0.0,51.46311826
47,0.0,60.33444,0.0,73.71,22.1115705882353,-0.0,49.43843627
48,0.0,66.76604,0.0,75.3345,0.0,-0.0,28.59930404
49,0.0,66.76604,0.0,76.302,0.0,-0.0,27.33488862
50,0.0,66.76604,0.0,78.1785,0.0,-0.0,27.33488862
51,0.0,66.76604,0.0,79.767,0.0,-0.0,27.33488862
52,0.0,66.76604,0.0,82.8765,0.0,-0.0,27.33488862
53,0.0,66.76604,0.0,84.366,0.0,-0.0,27.33488862
54,0.0,66.76604,0.0,86.1255,135.47794397142857,-0.0,47.669872
55,0.0,66.76604,0.0,96.795,469.60834397142855,-0.0,163.7710804
56,12.323999999999998,66.76604,0.0,93.672,139.6665072,-0.0,84.32736978
57,186.756,66.76604,71.10000000000001,62.334,15.73080307563025,-0.0,74.8521068
58,346.02,66.76604,47.4,28.0395,13.90501910420167,-0.0,78.27106451
59,455.04,66.76604,47.4,17.856,149.43350380840332,-0.0,83.26567339
60,505.28400000000005,66.76604,71.10000000000001,10.386,298.38055306386553,-0.0,77.93226975
61,474.0000000000001,66.76604,1493.1,1.9664999999999997,183.13785497647058,-0.0,206.4590438
62,377.30400000000003,66.76604,1042.8000000000002,1.9664999999999997,36.55358497815124,-0.0,96.53418264
63,218.988,66.76604,94.8,15.7095,12.0792351327731,-0.0,82.00125797
64,22.752,66.76604,0.0,28.935,10.25345116134453,-0.0,77.00664909
65,0.0,66.76604,0.0,31.941,209.97989776134452,-0.0,72.79986579
66,0.0,66.76604,0.0,33.057,475.9954290756302,-0.0,83.5395442
67,0.0,66.76604,0.0,42.1875,286.03597908403367,-0.0,196.4382996
68,0.0,66.76604,0.0,58.9905,151.30982851260507,-0.0,228.0031602
69,0.0,66.76604,0.0,65.034,44.2231411764706,-0.0,49.77723103
70,0.0,66.76604,0.0,67.608,38.6952485294118,-0.0,51.46311826
71,0.0,66.76604,0.0,71.5455,22.1115705882353,-0.0,49.43843627
72,0.0,90.56296,0.0,73.9845,0.0,-0.0,28.59930404
73,0.0,90.56296,0.0,78.1785,0.0,-0.0,27.33488862
74,0.0,90.56296,0.0,82.053,0.0,-0.0,27.33488862
75,0.0,90.56296,0.0,86.058,0.0,-0.0,27.33488862
76,0.0,90.56296,0.0,102.2445,0.0,-0.0,27.33488862
77,0.0,90.56296,0.0,111.8925,0.0,-0.0,27.33488862
78,0.0,90.56296,0.0,120.789,135.47794397142857,-0.0,47.669872
79,0.0,90.56296,0.0,127.629,469.60834397142855,-0.0,163.7710804
80,5.688,90.56296,0.0,113.382,139.6665072,-0.0,84.32736978
81,84.372,90.56296,23.7,84.123,15.73080307563025,-0.0,74.8521068
82,156.42000000000002,90.56296,71.10000000000001,61.263,13.90501910420167,-0.0,78.27106451
83,213.29999999999998,90.56296,94.8,22.0635,149.43350380840332,-0.0,83.26567339
84,231.31200000000004,90.56296,118.50000000000003,14.679,298.38055306386553,-0.0,77.93226975
85,218.04,90.56296,260.70000000000005,2.394,183.13785497647058,-0.0,206.4590438
86,150.73200000000003,90.56296,94.8,20.691,36.55358497815124,-0.0,96.53418264
87,81.528,90.56296,47.4,22.8375,12.0792351327731,-0.0,82.00125797
88,3.7920000000000003,90.56296,0.0,30.051,10.25345116134453,-0.0,77.00664909
89,0.0,90.56296,0.0,43.911,209.97989776134452,-0.0,72.79986579
90,0.0,90.56296,0.0,60.606,475.9954290756302,-0.0,83.5395442
91,0.0,90.56296,0.0,67.131,286.03597908403367,-0.0,196.4382996
92,0.0,90.56296,0.0,69.705,151.30982851260507,-0.0,228.0031602
93,0.0,90.56296,0.0,71.8875,44.2231411764706,-0.0,49.77723103
94,0.0,90.56296,0.0,75.8925,38.6952485294118,-0.0,51.46311826
95,0.0,90.56296,0.0,83.502,22.1115705882353,-0.0,49.43843627
96,0.0,89.59822,0.0,95.472,0.0,-0.0,28.59930404
97,0.0,89.59822,0.0,99.27,0.0,-0.0,27.33488862
98,0.0,89.59822,0.0,103.95,0.0,-0.0,27.33488862
99,0.0,89.59822,0.0,106.4025,0.0,-0.0,27.33488862
100,0.0,89.59822,0.0,112.7835,0.0,-0.0,27.33488862
101,0.0,89.59822,0.0,117.7335,0.0,-0.0,27.33488862
102,0.0,89.59822,0.0,121.869,135.47794397142857,-0.0,47.669872
103,0.0,89.59822,0.0,125.334,469.60834397142855,-0.0,163.7710804
104,9.48,89.59822,0.0,110.556,139.6665072,-0.0,84.32736978
105,183.912,89.59822,71.10000000000001,77.202,15.73080307563025,-0.0,74.8521068
106,337.488,89.59822,47.4,48.717,13.90501910420167,-0.0,78.27106451
107,428.496,89.59822,71.10000000000001,33.363,149.43350380840332,-0.0,83.26567339
108,431.34000000000003,89.59822,213.29999999999998,17.856,298.38055306386553,-0.0,77.93226975
109,405.74399999999997,89.59822,1374.6,12.015,183.13785497647058,-0.0,206.4590438
110,327.06000000000006,89.59822,971.7,21.807,36.55358497815124,-0.0,96.53418264
111,191.496,89.59822,118.50000000000003,23.868,12.0792351327731,-0.0,82.00125797
112,28.44,89.59822,23.7,30.1365,10.25345116134453,-0.0,77.00664909
113,0.0,89.59822,0.0,50.796,209.97989776134452,-0.0,72.79986579
114,0.0,89.59822,0.0,63.144,475.9954290756302,-0.0,83.5395442
115,0.0,89.59822,0.0,67.608,286.03597908403367,-0.0,196.4382996
116,0.0,89.59822,0.0,71.5455,151.30982851260507,-0.0,228.0031602
117,0.0,89.59822,0.0,73.9845,44.2231411764706,-0.0,49.77723103
118,0.0,89.59822,0.0,83.106,38.6952485294118,-0.0,51.46311826
119,0.0,89.59822,0.0,91.674,22.1115705882353,-0.0,49.43843627
120,0.0,89.59822,0.0,96.2865,0.0,-0.0,28.59930404
121,0.0,89.59822,0.0,101.7765,0.0,-0.0,27.33488862
122,0.0,89.59822,0.0,106.4025,0.0,-0.0,27.33488862
123,0.0,89.59822,0.0,113.5125,0.0,-0.0,27.33488862
124,0.0,89.59822,0.0,119.556,0.0,-0.0,27.33488862
125,0.0,89.59822,0.0,123.7635,0.0,-0.0,27.33488862
126,0.0,89.59822,0.0,149.805,135.47794397142857,-0.0,47.669872
127,0.0,89.59822,0.0,159.075,469.60834397142855,-0.0,163.7710804
128,2.844,89.59822,0.0,142.938,139.6665072,-0.0,84.32736978
129,20.856,89.59822,23.7,107.4195,15.73080307563025,-0.0,74.8521068
130,39.816,89.59822,23.7,64.593,13.90501910420167,-0.0,78.27106451
131,49.29599999999999,89.59822,47.4,40.5945,149.43350380840332,-0.0,83.26567339
132,39.816,89.59822,23.7,9.36,298.38055306386553,-0.0,77.93226975
133,328.956,89.59822,876.9,8.4285,183.13785497647058,-0.0,206.4590438
134,258.80400000000003,89.59822,639.9000000000001,12.096,36.55358497815124,-0.0,96.53418264
135,160.212,89.59822,142.20000000000002,14.3955,12.0792351327731,-0.0,82.00125797
136,22.752,89.59822,23.7,36.6075,10.25345116134453,-0.0,77.00664909
137,0.0,89.59822,0.0,59.373,209.97989776134452,-0.0,72.79986579
138,0.0,89.59822,0.0,63.9135,475.9954290756302,-0.0,83.5395442
139,0.0,89.59822,0.0,72.9585,286.03597908403367,-0.0,196.4382996
140,0.0,89.59822,0.0,84.06,151.30982851260507,-0.0,228.0031602
141,0.0,89.59822,0.0,97.5195,44.2231411764706,-0.0,49.77723103
142,0.0,89.59822,0.0,103.599,38.6952485294118,-0.0,51.46311826
143,0.0,89.59822,0.0,107.1405,22.1115705882353,-0.0,49.43843627
144,0.0,102.13984,0.0,107.1405,0.0,-0.0,28.59930404
145,0.0,102.13984,0.0,107.1405,0.0,-0.0,27.33488862
146,0.0,102.13984,0.0,107.5995,0.0,-0.0,27.33488862
147,0.0,102.13984,0.0,107.5995,0.0,-0.0,27.33488862
148,0.0,102.13984,0.0,120.24,0.0,-0.0,27.33488862
149,0.0,102.13984,0.0,126.72,0.0,-0.0,27.33488862
150,0.0,102.13984,0.0,127.665,135.47794397142857,-0.0,47.669872
151,0.0,102.13984,0.0,127.665,469.60834397142855,-0.0,163.7710804
152,20.856,102.13984,23.7,118.0125,139.6665072,-0.0,84.32736978
153,112.81200000000001,102.13984,71.10000000000001,64.1655,15.73080307563025,-0.0,74.8521068
154,205.716,102.13984,94.8,36.585,13.90501910420167,-0.0,78.27106451
155,387.73199999999997,102.13984,118.50000000000003,16.137,149.43350380840332,-0.0,83.26567339
156,317.58000000000004,102.13984,189.6,12.1005,298.38055306386553,-0.0,77.93226975
157,112.81200000000001,102.13984,71.10000000000001,22.0635,183.13785497647058,-0.0,206.4590438
158,164.952,102.13984,165.90000000000003,20.088,36.55358497815124,-0.0,96.53418264
159,119.44800000000001,102.13984,118.50000000000003,31.2525,12.0792351327731,-0.0,82.00125797
160,16.116,102.13984,23.7,47.718,10.25345116134453,-0.0,77.00664909
161,0.0,102.13984,0.0,67.9815,209.97989776134452,-0.0,72.79986579
162,0.0,102.13984,0.0,82.0665,475.9954290756302,-0.0,83.5395442
163,0.0,102.13984,0.0,87.516,286.03597908403367,-0.0,196.4382996
164,0.0,102.13984,0.0,91.638,151.30982851260507,-0.0,228.0031602
165,0.0,102.13984,0.0,95.589,44.2231411764706,-0.0,49.77723103
166,0.0,102.13984,0.0,97.974,38.6952485294118,-0.0,51.46311826
167,0.0,102.13984,0.0,102.2445,22.1115705882353,-0.0,49.43843627
168,0.0,119.50516,0.0,108.36,0.0,-0.0,28.59930404
169,0.0,119.50516,0.0,121.275,0.0,-0.0,27.33488862
170,0.0,119.50516,0.0,140.418,0.0,-0.0,27.33488862
171,0.0,119.50516,0.0,150.309,0.0,-0.0,27.33488862
172,0.0,119.50516,0.0,156.9105,0.0,-0.0,27.33488862
173,0.0,119.50516,0.0,164.106,0.0,-0.0,27.33488862
174,0.0,119.50516,0.0,171.2835,135.47794397142857,-0.0,47.669872
175,0.0,119.50516,0.0,179.154,469.60834397142855,-0.0,163.7710804
176,2.844,119.50516,0.0,155.718,139.6665072,-0.0,84.32736978
177,36.972,119.50516,23.7,122.112,15.73080307563025,-0.0,74.8521068
178,77.736,119.50516,71.10000000000001,90.828,13.90501910420167,-0.0,78.27106451
179,127.98,119.50516,94.8,54.4185,149.43350380840332,-0.0,83.26567339
180,122.29200000000002,119.50516,94.8,27.1665,298.38055306386553,-0.0,77.93226975
181,399.108,119.50516,1279.8000000000002,22.716,183.13785497647058,-0.0,206.4590438
182,297.672,119.50516,924.3000000000002,16.479,36.55358497815124,-0.0,96.53418264
183,150.73200000000003,119.50516,189.6,34.38,12.0792351327731,-0.0,82.00125797
184,5.688,119.50516,0.0,56.097,10.25345116134453,-0.0,77.00664909
185,0.0,119.50516,0.0,81.837,209.97989776134452,-0.0,72.79986579
186,0.0,119.50516,0.0,91.674,475.9954290756302,-0.0,83.5395442
187,0.0,119.50516,0.0,97.569,286.03597908403367,-0.0,196.4382996
188,0.0,119.50516,0.0,101.7765,151.30982851260507,-0.0,228.0031602
189,0.0,119.50516,0.0,107.3475,44.2231411764706,-0.0,49.77723103
190,0.0,119.50516,0.0,129.9825,38.6952485294118,-0.0,51.46311826
191,0.0,119.50516,0.0,137.8485,22.1115705882353,-0.0,49.43843627
192,0.0,142.65892,0.0,143.001,0.0,-0.0,28.59930404
193,0.0,142.65892,0.0,149.4675,0.0,-0.0,27.33488862
194,0.0,142.65892,0.0,157.9275,0.0,-0.0,27.33488862
195,0.0,142.65892,0.0,164.4975,0.0,-0.0,27.33488862
196,0.0,142.65892,0.0,171.216,0.0,-0.0,27.33488862
197,0.0,142.65892,0.0,176.706,0.0,-0.0,27.33488862
198,0.0,142.65892,0.0,183.0195,135.47794397142857,-0.0,47.669872
199,0.0,142.65892,0.0,189.1845,469.60834397142855,-0.0,163.7710804
200,10.428,142.65892,0.0,173.5335,139.6665072,-0.0,84.32736978
201,180.12,142.65892,71.10000000000001,134.262,15.73080307563025,-0.0,74.8521068
202,343.17600000000004,142.65892,47.4,94.2345,13.90501910420167,-0.0,78.27106451
203,449.35200000000003,142.65892,71.10000000000001,63.4005,149.43350380840332,-0.0,83.26567339
204,496.75200000000007,142.65892,189.6,39.987,298.38055306386553,-0.0,77.93226975
205,464.5200000000001,142.65892,1658.9999999999998,27.405,183.13785497647058,-0.0,206.4590438
206,367.824,142.65892,1374.6,7.9155,36.55358497815124,-0.0,96.53418264
207,233.20800000000003,142.65892,355.5,14.31,12.0792351327731,-0.0,82.00125797
208,34.128,142.65892,23.7,43.137,10.25345116134453,-0.0,77.00664909
209,0.0,142.65892,0.0,66.9645,209.97989776134452,-0.0,72.79986579
210,0.0,142.65892,0.0,83.115,475.9954290756302,-0.0,83.5395442
211,0.0,142.65892,0.0,100.7145,286.03597908403367,-0.0,196.4382996
212,0.0,142.65892,0.0,106.4025,151.30982851260507,-0.0,228.0031602
213,0.0,142.65892,0.0,109.5255,44.2231411764706,-0.0,49.77723103
214,0.0,142.65892,0.0,111.6225,38.6952485294118,-0.0,51.46311826
215,0.0,142.65892,0.0,128.3805,22.1115705882353,-0.0,49.43843627
216,0.0,126.57992,0.0,137.8485,0.0,-0.0,28.59930404
217,0.0,126.57992,0.0,141.579,0.0,-0.0,27.33488862
218,0.0,126.57992,0.0,145.3635,0.0,-0.0,27.33488862
219,0.0,126.57992,0.0,150.309,0.0,-0.0,27.33488862
220,0.0,126.57992,0.0,151.8795,0.0,-0.0,27.33488862
221,0.0,126.57992,0.0,156.825,0.0,-0.0,27.33488862
222,0.0,126.57992,0.0,158.13,135.47794397142857,-0.0,47.669872
223,0.0,126.57992,0.0,159.075,469.60834397142855,-0.0,163.7710804
224,2.844,126.57992,0.0,146.385,139.6665072,-0.0,84.32736978
225,127.98,126.57992,47.4,107.073,15.73080307563025,-0.0,74.8521068
226,237.948,126.57992,71.10000000000001,95.004,13.90501910420167,-0.0,78.27106451
227,339.38399999999996,126.57992,94.8,48.105,149.43350380840332,-0.0,83.26567339
228,356.44800000000004,126.57992,165.90000000000003,41.0175,298.38055306386553,-0.0,77.93226975
229,380.14799999999997,126.57992,1137.6000000000001,10.4715,183.13785497647058,-0.0,206.4590438
230,300.516,126.57992,971.7,14.0535,36.55358497815124,-0.0,96.53418264
231,196.23600000000002,126.57992,331.80000000000007,47.538,12.0792351327731,-0.0,82.00125797
232,32.232,126.57992,23.7,63.252,10.25345116134453,-0.0,77.00664909
233,0.0,126.57992,0.0,80.7885,209.97989776134452,-0.0,72.79986579
234,0.0,126.57992,0.0,96.6555,475.9954290756302,-0.0,83.5395442
235,0.0,126.57992,0.0,101.7765,286.03597908403367,-0.0,196.4382996
236,0.0,126.57992,0.0,107.073,151.30982851260507,-0.0,228.0031602
237,0.0,126.57992,0.0,107.5995,44.2231411764706,-0.0,49.77723103
238,0.0,126.57992,0.0,117.945,38.6952485294118,-0.0,51.46311826
239,0.0,126.57992,0.0,131.5305,22.1115705882353,-0.0,49.43843627
240,0.0,103.74774,0.0,133.4925,0.0,-0.0,28.59930404
241,0.0,103.74774,0.0,138.2535,0.0,-0.0,27.33488862
242,0.0,103.74774,0.0,140.418,0.0,-0.0,27.33488862
243,0.0,103.74774,0.0,145.3635,0.0,-0.0,27.33488862
244,0.0,103.74774,0.0,150.309,0.0,-0.0,27.33488862
245,0.0,103.74774,0.0,151.965,0.0,-0.0,27.33488862
246,0.0,103.74774,0.0,156.9105,135.47794397142857,-0.0,47.669872
247,0.0,103.74774,0.0,159.075,469.60834397142855,-0.0,163.7710804
248,10.428,103.74774,0.0,142.3935,139.6665072,-0.0,84.32736978
249,164.952,103.74774,71.10000000000001,88.875,15.73080307563025,-0.0,74.8521068
250,317.58000000000004,103.74774,47.4,54.72,13.90501910420167,-0.0,78.27106451
251,430.39200000000005,103.74774,47.4,27.99,149.43350380840332,-0.0,83.26567339
252,488.22,103.74774,165.90000000000003,8.5995,298.38055306386553,-0.0,77.93226975
253,471.15600000000006,103.74774,1611.6000000000001,3.078,183.13785497647058,-0.0,206.4590438
254,400.05600000000004,103.74774,1469.4,3.1635,36.55358497815124,-0.0,96.53418264
255,249.32400000000004,103.74774,568.8000000000001,24.21,12.0792351327731,-0.0,82.00125797
256,78.684,103.74774,23.7,33.3135,10.25345116134453,-0.0,77.00664909
257,0.0,103.74774,0.0,42.813,209.97989776134452,-0.0,72.79986579
258,0.0,103.74774,0.0,57.753,475.9954290756302,-0.0,83.5395442
259,0.0,103.74774,0.0,79.083,286.03597908403367,-0.0,196.4382996
260,0.0,103.74774,0.0,92.259,151.30982851260507,-0.0,228.0031602
261,0.0,103.74774,0.0,100.422,44.2231411764706,-0.0,49.77723103
262,0.0,103.74774,0.0,106.4025,38.6952485294118,-0.0,51.46311826
263,0.0,103.74774,0.0,111.8925,22.1115705882353,-0.0,49.43843627
264,0.0,83.80978,0.0,120.807,0.0,-0.0,28.59930404
265,0.0,83.80978,0.0,129.2175,0.0,-0.0,27.33488862
266,0.0,83.80978,0.0,162.9405,0.0,-0.0,27.33488862
267,0.0,83.80978,0.0,171.2835,0.0,-0.0,27.33488862
268,0.0,83.80978,0.0,182.0745,0.0,-0.0,27.33488862
269,0.0,83.80978,0.0,191.4975,0.0,-0.0,27.33488862
270,0.0,83.80978,0.0,200.988,135.47794397142857,-0.0,47.669872
271,0.0,83.80978,0.0,210.411,469.60834397142855,-0.0,163.7710804
272,13.272000000000002,83.80978,0.0,198.144,139.6665072,-0.0,84.32736978
273,177.276,83.80978,71.10000000000001,163.827,15.73080307563025,-0.0,74.8521068
274,352.656,83.80978,47.4,166.2345,13.90501910420167,-0.0,78.27106451
275,437.028,83.80978,47.4,111.9645,149.43350380840332,-0.0,83.26567339
276,480.6360000000001,83.80978,165.90000000000003,42.471,298.38055306386553,-0.0,77.93226975
277,431.34000000000003,83.80978,1374.6,29.0205,183.13785497647058,-0.0,206.4590438
278,303.36,83.80978,948.0000000000002,65.331,36.55358497815124,-0.0,96.53418264
279,191.496,83.80978,426.59999999999997,98.5275,12.0792351327731,-0.0,82.00125797
280,47.4,83.80978,23.7,123.5025,10.25345116134453,-0.0,77.00664909
281,0.0,83.80978,0.0,159.9885,209.97989776134452,-0.0,72.79986579
282,0.0,83.80978,0.0,185.319,475.9954290756302,-0.0,83.5395442
283,0.0,83.80978,0.0,186.264,286.03597908403367,-0.0,196.4382996
284,0.0,83.80978,0.0,188.9145,151.30982851260507,-0.0,228.0031602
285,0.0,83.80978,0.0,191.4975,44.2231411764706,-0.0,49.77723103
286,0.0,83.80978,0.0,192.5145,38.6952485294118,-0.0,51.46311826
287,0.0,83.80978,0.0,195.4305,22.1115705882353,-0.0,49.43843627
288,0.0,83.4882,0.0,195.4305,0.0,-0.0,28.59930404
289,0.0,83.4882,0.0,195.4305,0.0,-0.0,27.33488862
290,0.0,83.4882,0.0,195.363,0.0,-0.0,27.33488862
291,0.0,83.4882,0.0,195.363,0.0,-0.0,27.33488862
292,0.0,83.4882,0.0,195.363,0.0,-0.0,27.33488862
293,0.0,83.4882,0.0,192.5145,0.0,-0.0,27.33488862
294,0.0,83.4882,0.0,192.5145,135.47794397142857,-0.0,47.669872
295,0.0,83.4882,0.0,192.5145,469.60834397142855,-0.0,163.7710804
296,2.844,83.4882,0.0,178.74,139.6665072,-0.0,84.32736978
297,103.33200000000001,83.4882,47.4,163.4265,15.73080307563025,-0.0,74.8521068
298,187.70400000000004,83.4882,71.10000000000001,145.548,13.90501910420167,-0.0,78.27106451
299,309.99600000000004,83.4882,118.50000000000003,112.869,149.43350380840332,-0.0,83.26567339
300,341.28,83.4882,189.6,38.331,298.38055306386553,-0.0,77.93226975
301,461.67600000000004,83.4882,1422.0,21.276,183.13785497647058,-0.0,206.4590438
302,360.24,83.4882,1256.1000000000001,28.431,36.55358497815124,-0.0,96.53418264
303,255.96,83.4882,687.3,54.2025,12.0792351327731,-0.0,82.00125797
304,61.62,83.4882,23.7,66.2355,10.25345116134453,-0.0,77.00664909
305,0.0,83.4882,0.0,82.539,209.97989776134452,-0.0,72.79986579
306,0.0,83.4882,0.0,99.027,475.9954290756302,-0.0,83.5395442
307,0.0,83.4882,0.0,114.8445,286.03597908403367,-0.0,196.4382996
308,0.0,83.4882,0.0,121.869,151.30982851260507,-0.0,228.0031602
309,0.0,83.4882,0.0,139.9635,44.2231411764706,-0.0,49.77723103
310,0.0,83.4882,0.0,150.7995,38.6952485294118,-0.0,51.46311826
311,0.0,83.4882,0.0,156.825,22.1115705882353,-0.0,49.43843627
312,0.0,103.42616,0.0,159.075,0.0,-0.0,28.59930404
313,0.0,103.42616,0.0,167.3505,0.0,-0.0,27.33488862
314,0.0,103.42616,0.0,172.8405,0.0,-0.0,27.33488862
315,0.0,103.42616,0.0,179.694,0.0,-0.0,27.33488862
316,0.0,103.42616,0.0,186.264,0.0,-0.0,27.33488862
317,0.0,103.42616,0.0,191.565,0.0,-0.0,27.33488862
318,0.0,103.42616,0.0,198.675,135.47794397142857,-0.0,47.669872
319,0.0,103.42616,0.0,203.9625,469.60834397142855,-0.0,163.7710804
320,3.7920000000000003,103.42616,0.0,185.148,139.6665072,-0.0,84.32736978
321,61.62,103.42616,47.4,156.825,15.73080307563025,-0.0,74.8521068
322,114.70800000000001,103.42616,94.8,107.316,13.90501910420167,-0.0,78.27106451
323,148.836,103.42616,118.50000000000003,73.5795,149.43350380840332,-0.0,83.26567339
324,165.90000000000003,103.42616,142.20000000000002,19.917,298.38055306386553,-0.0,77.93226975
325,159.264,103.42616,165.90000000000003,37.71,183.13785497647058,-0.0,206.4590438
326,124.18800000000002,103.42616,118.50000000000003,40.6485,36.55358497815124,-0.0,96.53418264
327,77.736,103.42616,71.10000000000001,51.3,12.0792351327731,-0.0,82.00125797
328,24.647999999999996,103.42616,23.7,74.3355,10.25345116134453,-0.0,77.00664909
329,0.0,103.42616,0.0,99.6165,209.97989776134452,-0.0,72.79986579
330,0.0,103.42616,0.0,114.786,475.9954290756302,-0.0,83.5395442
331,0.0,103.42616,0.0,125.163,286.03597908403367,-0.0,196.4382996
332,0.0,103.42616,0.0,144.4365,151.30982851260507,-0.0,228.0031602
333,0.0,103.42616,0.0,151.6275,44.2231411764706,-0.0,49.77723103
334,0.0,103.42616,0.0,158.13,38.6952485294118,-0.0,51.46311826
335,0.0,103.42616,0.0,164.106,22.1115705882353,-0.0,49.43843627
336,0.0,110.8225,0.0,169.5105,0.0,-0.0,28.59930404
337,0.0,110.8225,0.0,176.229,0.0,-0.0,27.33488862
338,0.0,110.8225,0.0,181.6515,0.0,-0.0,27.33488862
339,0.0,110.8225,0.0,186.264,0.0,-0.0,27.33488862
340,0.0,110.8225,0.0,191.565,0.0,-0.0,27.33488862
341,0.0,110.8225,0.0,197.5275,0.0,-0.0,27.33488862
342,0.0,110.8225,0.0,203.9625,135.47794397142857,-0.0,47.669872
343,0.0,110.8225,0.0,210.411,469.60834397142855,-0.0,163.7710804
344,13.272000000000002,110.8225,23.7,195.9795,139.6665072,-0.0,84.32736978
345,186.756,110.8225,94.8,149.571,15.73080307563025,-0.0,74.8521068
346,325.164,110.8225,71.10000000000001,111.456,13.90501910420167,-0.0,78.27106451
347,434.18399999999997,110.8225,71.10000000000001,98.8875,149.43350380840332,-0.0,83.26567339
348,437.976,110.8225,521.4000000000001,125.7885,298.38055306386553,-0.0,77.93226975
349,403.848,110.8225,1303.5000000000002,29.3625,183.13785497647058,-0.0,206.4590438
350,339.38399999999996,110.8225,1232.4,36.423,36.55358497815124,-0.0,96.53418264
351,231.31200000000004,110.8225,782.1,77.0445,12.0792351327731,-0.0,82.00125797
352,72.048,110.8225,47.4,102.2265,10.25345116134453,-0.0,77.00664909
353,0.0,110.8225,0.0,129.9555,209.97989776134452,-0.0,72.79986579
354,0.0,110.8225,0.0,161.559,475.9954290756302,-0.0,83.5395442
355,0.0,110.8225,0.0,169.119,286.03597908403367,-0.0,196.4382996
356,0.0,110.8225,0.0,169.5105,151.30982851260507,-0.0,228.0031602
357,0.0,110.8225,0.0,171.216,44.2231411764706,-0.0,49.77723103
358,0.0,110.8225,0.0,171.2835,38.6952485294118,-0.0,51.46311826
359,0.0,110.8225,0.0,171.2835,22.1115705882353,-0.0,49.43843627
